Game,Black_Energy,White_Energy,Predicted_Winner,Actual_Winner
3bxr-gokifu-20220618-Li_Xuanhao-Gu_Lingyi.sgf,49.107142857142854,50.89285714285714,W,B
3bxs-gokifu-20220618-Yang_Dingxin-Shi_Yulai.sgf,52.4547803617571,47.54521963824289,B,B
3bxt-gokifu-20220618-Tang_Weixing-Wang_Yao.sgf,50.16722408026756,49.83277591973244,B,B
3bxu-gokifu-20220618-Gu_Li-Ke_Jie.sgf,51.5358361774744,48.4641638225256,B,W
3bxv-gokifu-20220618-Li_Xuanhao-Ke_Jie.sgf,51.37254901960784,48.627450980392155,B,W
3bxw-gokifu-20220618-Chen_Zijian-Yang_Dingxin.sgf,49.71098265895954,50.28901734104046,W,W
3byq-gokifu-20220712-Wang_Haoyang-Cai_Jing.sgf,52.911392405063296,47.08860759493671,B,W
3byr-gokifu-20220712-Mi_Yuting-Gu_Zihao.sgf,52.13675213675214,47.863247863247864,B,W
3bys-gokifu-20220712-Sun_Tengyu-Wang_Xi.sgf,46.1764705882353,53.8235294117647,W,B
3byt-gokifu-20220712-Ding_Hao-Ke_Jie.sgf,45.562130177514796,54.437869822485204,W,W
3byu-gokifu-20220712-Gu_Lingyi-Lee_Changseok.sgf,49.734042553191486,50.26595744680851,W,B
3byv-gokifu-20220712-Seol_Hyunjun-Tong_Yulin.sgf,49.64028776978417,50.35971223021583,W,W
3bz2-gokifu-20220715-Lee_Changseok-Ma_Yichao.sgf,50.717703349282296,49.282296650717704,B,W
3bz3-gokifu-20220714-Kang_Seungmin-Seol_Hyunjun.sgf,51.53846153846153,48.46153846153846,B,W
3bz4-gokifu-20220713-Cai_Jing-Sun_Tengyu.sgf,49.73821989528796,50.26178010471204,W,W
3bz5-gokifu-20220713-Tong_Yulin-Kang_Seungmin.sgf,53.768844221105525,46.231155778894475,B,W
3bz6-gokifu-20220714-Cai_Jing-Wang_Xi.sgf,50.467289719626166,49.532710280373834,B,W
3bz7-gokifu-20220714-Sun_Tengyu-Lee_Changseok.sgf,50.455927051671736,49.544072948328264,B,W
3bz8-gokifu-20220714-Zhong_Wenjing-Liao_Xingwen.sgf,47.63092269326683,52.36907730673317,W,B
3bza-gokifu-20220717-Wang_Xi-Liao_Xingwen.sgf,46.05263157894737,53.94736842105263,W,W
3bzb-gokifu-20220720-Gu_Lingyi-Cai_Jing.sgf,48.52459016393443,51.47540983606558,W,B
3bzc-gokifu-20220718-Liao_Xingwen-Cai_Jing.sgf,50.66225165562914,49.337748344370866,B,W
3bzd-gokifu-20220719-Kang_Seungmin-Chen_Yusen.sgf,49.27884615384615,50.72115384615385,W,B
3bze-gokifu-20220717-Chen_Yusen-Seol_Hyunjun.sgf,51.80180180180181,48.1981981981982,B,W
3bzf-gokifu-20220719-Shu_Yixiao-Seol_Hyunjun.sgf,50.53995680345572,49.46004319654428,B,W
3bzg-gokifu-20220718-Seol_Hyunjun-Hu_Yuefeng.sgf,52.595936794582386,47.40406320541761,B,B
3bzh-gokifu-20220718-Lee_Changseok-Wang_Haoyang.sgf,49.47089947089947,50.52910052910053,W,B
3bzi-gokifu-20220719-Zhong_Wenjing-Wang_Xi.sgf,46.846846846846844,53.153153153153156,W,W
3bzj-gokifu-20220718-Kang_Seungmin-Wang_Yao.sgf,51.829268292682926,48.170731707317074,B,B
3bzk-gokifu-20220717-Hu_Yuefeng-Kang_Seungmin.sgf,49.127906976744185,50.872093023255815,W,B
3bzl-gokifu-20220719-Cai_Jing-Lee_Changseok.sgf,50.99778270509978,49.00221729490023,B,W
3bzm-gokifu-20220720-Liao_Xingwen-Lee_Changseok.sgf,53.30739299610895,46.69260700389105,B,W
3bzn-gokifu-20220720-Seol_Hyunjun-Yan_Huan.sgf,50.352112676056336,49.647887323943664,B,W
3bzp-gokifu-20220717-Cai_Jing-Zhong_Wenjing.sgf,49.46996466431096,50.53003533568905,W,W
3bzx-gokifu-20220730-Rui_Naiwei-Hei_Jiajia.sgf,49.51456310679612,50.48543689320388,W,W
3c00-gokifu-20220731-Choi_Jeong-Li_Xiaoxi.sgf,50.326797385620914,49.673202614379086,B,B
3c01-gokifu-20220731-Oh_Yujin-Feng_Yun.sgf,52.51256281407035,47.48743718592965,B,B
3c02-gokifu-20220803-Zhao_Chenyu-Byun_Sangil.sgf,47.72036474164133,52.27963525835866,W,W
3c03-gokifu-20220803-Mi_Yuting-Ding_Hao.sgf,50.14749262536873,49.852507374631266,B,B
3c04-gokifu-20220803-Xia_Chenkun-Huang_Yunsong.sgf,52.68456375838926,47.31543624161073,B,B
3c05-gokifu-20220801-Hei_Jiajia-Kim_Cheayoung.sgf,48.30287206266319,51.697127937336816,W,W
3c07-gokifu-20220804-Chen_Yunong-Byun_Sangil.sgf,48.554913294797686,51.445086705202314,W,W
3c08-gokifu-20220803-Tao_Xinran-Liao_Yuanhe.sgf,47.55700325732899,52.44299674267101,W,W
3c09-gokifu-20220804-Li_Xiangyu-Chen_Yaoye.sgf,49.63768115942029,50.36231884057971,W,W
3c0a-gokifu-20220804-Peng_Liyao-Fan_Yin.sgf,49.83388704318937,50.16611295681063,W,W
3c0b-gokifu-20220803-Han_Yizhou-Shin_Minjun.sgf,47.5609756097561,52.4390243902439,W,W
3c0c-gokifu-20220804-Kim_Myounghoon-Gu_Zihao.sgf,51.84135977337111,48.1586402266289,B,W
3c0d-gokifu-20220803-Zhang_Tao-Shin_Minjun.sgf,50.877192982456144,49.122807017543856,B,W
3c0e-gokifu-20220803-Li_Xuanhao-Tang_Weixing.sgf,50.235849056603776,49.764150943396224,B,B
3c0f-gokifu-20220803-Chen_Yunong-Tan_Xiao.sgf,49.473684210526315,50.526315789473685,W,W
3c0g-gokifu-20220804-He_Yuhan-Kang_Dongyun.sgf,50.60532687651331,49.39467312348668,B,W
3c0h-gokifu-20220803-Li_Qincheng-Kim_Myounghoon.sgf,50.22935779816514,49.77064220183486,B,B
3c0i-gokifu-20220803-Tong_Mengcheng-Jiang_Qirun.sgf,48.19277108433735,51.80722891566265,W,W
3c0j-gokifu-20220803-Gu_Zihao-Jiang_Weijie.sgf,51.78571428571429,48.214285714285715,B,B
3c0k-gokifu-20220804-Park_Jungwhan-Jiang_Weijie.sgf,45.938375350140056,54.061624649859944,W,B
3c0l-gokifu-20220803-Dang_Yifei-Ke_Jie.sgf,52.36486486486487,47.63513513513514,B,B
3c0m-gokifu-20220803-Kim_Jiseok-Xu_Jiayang.sgf,46.35761589403973,53.64238410596026,W,W
3c0s-gokifu-20220804-Zhang_Qiang-Li_Xuanhao.sgf,51.325301204819276,48.674698795180724,B,W
3c0t-gokifu-20220804-Xie_Erhao-Lee_Jihyun.sgf,47.64542936288089,52.35457063711911,W,B
3c0u-gokifu-20220804-Shin_Jinseo-Mi_Yuting.sgf,46.48526077097506,53.51473922902494,W,W
3c0v-gokifu-20220804-Yi_Lingtao-Rong_Yi.sgf,48.45679012345679,51.54320987654321,W,B
3c0w-gokifu-20220804-Ke_Jie-Shin_Minjun.sgf,48.28660436137071,51.71339563862928,W,W
3c0x-gokifu-20220804-Chen_Zijian-Shi_Yue.sgf,55.85585585585585,44.14414414414414,B,W
3c0y-gokifu-20220804-Jiang_Qirun-Xia_Chenkun.sgf,53.8083538083538,46.19164619164619,B,W
3c0z-gokifu-20220804-Chen_Xian-Li_Qincheng.sgf,52.473118279569896,47.52688172043011,B,W
3c10-gokifu-20220804-Lian_Xiao-Zhao_Chenyu.sgf,48.69565217391305,51.30434782608696,W,W
3c11-gokifu-20220805-Zhang_Tao-Li_Xiangyu.sgf,42.8927680798005,57.107231920199496,W,B
3c12-gokifu-20220805-Li_Weiqing-Ding_Hao.sgf,49.03846153846153,50.96153846153846,W,B
3c13-gokifu-20220805-Tao_Xinran-Peng_Liyao.sgf,48.13664596273292,51.86335403726709,W,B
3c14-gokifu-20220805-Gu_Zihao-Park_Jungwhan.sgf,50.750750750750754,49.249249249249246,B,W
3c15-gokifu-20220805-Jiang_Qirun-Shin_Jinseo.sgf,45.84615384615385,54.15384615384615,W,W
3c16-gokifu-20220805-Li_Qincheng-Tuo_Jiaxi.sgf,48.25986078886311,51.74013921113689,W,B
3c17-gokifu-20220805-Gu_Lingyi-Kang_Dongyun.sgf,49.65986394557823,50.34013605442177,W,W
3c18-gokifu-20220805-Mi_Yuting-Kim_Myounghoon.sgf,51.85185185185185,48.148148148148145,B,W
3c19-gokifu-20220805-Han_Yizhou-Ke_Jie.sgf,53.31325301204819,46.68674698795181,B,W
3c1a-gokifu-20220805-Shi_Yue-Yang_Kaiwen.sgf,51.675977653631286,48.324022346368714,B,W
3c1b-gokifu-20220805-Kim_Jiseok-Lian_Xiao.sgf,50.86206896551724,49.137931034482754,B,W
3c1i-gokifu-20220806-Xu_Jiayang-Lee_Jihyun.sgf,48.793565683646115,51.206434316353885,W,B
3c1j-gokifu-20220806-Yang_Kaiwen-Chen_Xian.sgf,50.40871934604905,49.59128065395095,B,W
3c1k-gokifu-20220806-Liao_Yuanhe-Chen_Yaoye.sgf,54.95283018867924,45.04716981132076,B,W
3c1l-gokifu-20220806-Jiang_Weijie-Chen_Zhengxun.sgf,50.3957783641161,49.6042216358839,B,W
3c1m-gokifu-20220806-Kang_Dongyun-Dang_Yifei.sgf,49.77064220183486,50.22935779816514,W,W
3c1n-gokifu-20220806-Kim_Jiseok-Fan_Yin.sgf,49.780701754385966,50.21929824561403,W,W
3c1p-gokifu-20220806-Lian_Xiao-Qiao_Zhijian.sgf,50.0,50.0,W,B
3c1q-gokifu-20220806-Xie_Erhao-Shin_Minjun.sgf,50.0,50.0,W,W
3c1r-gokifu-20220806-Peng_Liyao-Huang_Yunsong.sgf,47.28260869565217,52.71739130434783,W,W
3c1s-gokifu-20220806-Kim_Myounghoon-Tuo_Jiaxi.sgf,48.4375,51.5625,W,W
3c1t-gokifu-20220806-Zhao_Chenyu-Han_Yizhou.sgf,45.39007092198582,54.60992907801418,W,B
3c1u-gokifu-20220806-Ding_Hao-Yang_Dingxin.sgf,47.16417910447761,52.83582089552239,W,B
3c1v-gokifu-20220806-Shin_Jinseo-Li_Weiqing.sgf,51.07692307692307,48.92307692307693,B,W
3c1w-gokifu-20220806-Wang_Zejin-Zhou_Ruiyang.sgf,51.21951219512195,48.78048780487805,B,W
3c24-gokifu-20220808-Shin_Jinseo-Li_Xiangyu.sgf,49.629629629629626,50.37037037037037,W,B
3c25-gokifu-20220808-Mi_Yuting-Chen_Yunong.sgf,52.76595744680851,47.23404255319149,B,W
3c26-gokifu-20220808-Jiang_Weijie-Chen_Yaoye.sgf,48.348348348348345,51.651651651651655,W,B
3c27-gokifu-20220808-Iyama_Yuuta-Dang_Yifei.sgf,49.843260188087775,50.15673981191222,W,W
3c28-gokifu-20220808-Meng_Tailing-Shi_Yue.sgf,48.45070422535211,51.54929577464789,W,W
3c29-gokifu-20220808-Park_Jungwhan-Xie_Erhao.sgf,46.468401486988846,53.53159851301115,W,W
3c2a-gokifu-20220808-Ding_Shixiong-Huang_Yunsong.sgf,48.1203007518797,51.8796992481203,W,W
3c2b-gokifu-20220808-Zhou_Ruiyang-Kang_Dongyun.sgf,49.60835509138381,50.391644908616186,W,B
3c2c-gokifu-20220808-Ke_Jie-Wang_Zejin.sgf,51.01449275362319,48.98550724637681,B,B
3c2d-gokifu-20220808-Fan_Tingyu-Xu_Jiayang.sgf,53.333333333333336,46.666666666666664,B,B
3c2e-gokifu-20220808-Li_Xuanhao-Xie_Ke.sgf,52.366863905325445,47.633136094674555,B,W
3c2f-gokifu-20220808-Li_Qincheng-Yang_Dingxin.sgf,52.112676056338024,47.88732394366197,B,W
3c2g-gokifu-20220808-Mao_Ruilong-Chen_Zijian.sgf,46.13466334164589,53.86533665835411,W,W
3c2h-gokifu-20220809-Dang_Yifei-Byun_Sangil.sgf,52.54237288135594,47.45762711864407,B,B
3c2i-gokifu-20220809-Xia_Chenkun-Liao_Yuanhe.sgf,49.287749287749286,50.712250712250714,W,W
3c2j-gokifu-20220809-Peng_Liyao-Chen_Yunong.sgf,46.49298597194389,53.50701402805611,W,W
3c2k-gokifu-20220809-Ding_Hao-Fan_Tingyu.sgf,47.27272727272727,52.72727272727272,W,B
3c2l-gokifu-20220809-Xu_Jiayang-Shin_Minjun.sgf,42.5531914893617,57.446808510638306,W,B
3c2m-gokifu-20220809-Tuo_Jiaxi-Gu_Zihao.sgf,48.275862068965516,51.724137931034484,W,B
3c2n-gokifu-20220809-Tao_Xinran-Kang_Dongyun.sgf,46.96261682242991,53.0373831775701,W,W
3c2p-gokifu-20220809-Yang_Kaiwen-Kim_Jiseok.sgf,52.012383900928796,47.987616099071204,B,B
3c2q-gokifu-20220809-Chen_Yaoye-Ke_Jie.sgf,54.278728606356964,45.72127139364303,B,B
3c2r-gokifu-20220809-Kim_Myounghoon-Yang_Dingxin.sgf,50.38167938931297,49.61832061068702,B,W
3c2s-gokifu-20220810-Fan_Yin-Cao_Xiaoyang.sgf,48.47457627118644,51.52542372881356,W,B
3c2t-gokifu-20220810-Dang_Yifei-Shin_Jinseo.sgf,49.36974789915966,50.63025210084034,W,W
3c2u-gokifu-20220810-Zhao_Chenyu-He_Yuhan.sgf,51.385390428211586,48.614609571788414,B,B
3c2v-gokifu-20220810-Liu_Zhaozhe-Kim_Myounghoon.sgf,46.45669291338583,53.54330708661418,W,B
3c2w-gokifu-20220810-Rong_Yi-Iyama_Yuuta.sgf,46.596858638743456,53.403141361256544,W,B
3c2x-gokifu-20220810-Ke_Jie-Xu_Jiayang.sgf,47.65625,52.34375,W,B
3c2y-gokifu-20220810-Chen_Xian-Yang_Dingxin.sgf,47.04433497536946,52.95566502463054,W,B
3c2z-gokifu-20220810-Wang_Zejin-Yang_Kaiwen.sgf,51.40562248995983,48.59437751004016,B,W
3c30-gokifu-20220810-Byun_Sangil-Zhou_Ruiyang.sgf,52.73775216138329,47.262247838616716,B,B
3c31-gokifu-20220811-Kim_Jiseok-Li_Xiangyu.sgf,51.98863636363637,48.01136363636363,B,W
3c32-gokifu-20220811-Shi_Yue-Byun_Sangil.sgf,50.45871559633027,49.54128440366973,B,W
3c33-gokifu-20220811-Lee_Jihyun-Chen_Xian.sgf,47.797356828193834,52.20264317180616,W,W
3c34-gokifu-20220811-Chen_Zhengxun-Chen_Yaoye.sgf,54.601226993865026,45.39877300613497,B,W
3c35-gokifu-20220811-Kim_Myounghoon-Dang_Yifei.sgf,50.76923076923077,49.23076923076923,B,W
3c36-gokifu-20220811-Fan_Yin-Fan_Tingyu.sgf,48.47161572052402,51.52838427947598,W,W
3c37-gokifu-20220811-Xie_Ke-Shin_Minjun.sgf,45.53846153846154,54.46153846153846,W,B
3c38-gokifu-20220811-Zhou_Ruiyang-Shin_Jinseo.sgf,50.0,50.0,W,W
3c39-gokifu-20220811-Lian_Xiao-Jiang_Weijie.sgf,50.31055900621118,49.68944099378882,B,B
3c3a-gokifu-20220811-Kang_Dongyun-Xie_Erhao.sgf,47.57281553398058,52.42718446601942,W,B
3c3b-gokifu-20220811-Ding_Hao-Ke_Jie.sgf,52.331606217616574,47.66839378238342,B,B
3c3c-gokifu-20220811-Yi_Lingtao-Li_Qincheng.sgf,42.5531914893617,57.446808510638306,W,W
3c3d-gokifu-20220811-Tuo_Jiaxi-Li_Xuanhao.sgf,48.5207100591716,51.4792899408284,W,W
3c3n-gokifu-20220811-Lee_Jihyun-Chen_Xian.sgf,47.797356828193834,52.20264317180616,W,W
3c3p-gokifu-20220809-Yang_Kaiwen-Kim_Jiseok.sgf,52.012383900928796,47.987616099071204,B,B
3c3q-gokifu-20220618-Li_Xuanhao-Ke_Jie.sgf,51.37254901960784,48.627450980392155,B,
3c3r-gokifu-20220712-Gu_Lingyi-Lee_Changseok.sgf,49.734042553191486,50.26595744680851,W,B
3c3s-gokifu-20220712-Gu_Lingyi-Lee_Changseok.sgf,49.734042553191486,50.26595744680851,W,B
3c3t-gokifu-20220712-Gu_Lingyi-Lee_Changseok.sgf,49.734042553191486,50.26595744680851,W,
3c3x-gokifu-20220806-Ding_Hao-Yang_Dingxin.sgf,47.16417910447761,52.83582089552239,W,
3c3z-gokifu-20220809-Kim_Myounghoon-Yang_Dingxin.sgf,50.38167938931297,49.61832061068702,B,
3c41-gokifu-20220531-Park_Jinsol-Yang_Dingxin.sgf,46.95121951219512,53.04878048780488,W,
3c45-gokifu-20220805-Shi_Yue-Yang_Kaiwen.sgf,51.675977653631286,48.324022346368714,B,
3c47-gokifu-20210411-Xu_Jiayang-Lian_Xiao.sgf,48.858447488584474,51.141552511415526,W,
3c48-gokifu-20210423-Zhang_Tao-Lian_Xiao.sgf,50.0,50.0,W,
3c4a-gokifu-20210423-Ding_Hao-Li_Xuanhao.sgf,50.31250000000001,49.6875,B,
3c4c-gokifu-20220806-Wang_Zejin-Zhou_Ruiyang.sgf,51.21951219512195,48.78048780487805,B,
3c4g-gokifu-20210416-Yang_Dingxin-Li_Xuanhao.sgf,53.61111111111111,46.38888888888889,B,
3c4i-gokifu-20220717-Wang_Xi-Liao_Xingwen.sgf,46.05263157894737,53.94736842105263,W,
3c4w-gokifu-20220825-Chen_Xian-Liao_Yuanhe.sgf,47.75086505190311,52.24913494809689,W,B
3c4x-gokifu-20220825-Fan_Tingyu-Mi_Yuting.sgf,49.53846153846154,50.46153846153846,W,W
3c4y-gokifu-20220825-Ding_Shixiong-Cao_Xiaoyang.sgf,48.04469273743017,51.955307262569825,W,B
3c4z-gokifu-20220825-Gu_Zihao-Chen_Yaoye.sgf,47.73869346733669,52.26130653266332,W,B
3c50-gokifu-20220825-Zhang_Tao-Chen_Zhengxun.sgf,47.07903780068728,52.92096219931272,W,B
3c51-gokifu-20220825-Huang_Yunsong-Dang_Yifei.sgf,51.446945337620576,48.55305466237942,B,W
3c52-gokifu-20220825-Jiang_Weijie-Fan_Yin.sgf,49.63855421686747,50.36144578313253,W,B
3c53-gokifu-20220825-Lian_Xiao-Shi_Yue.sgf,47.38095238095238,52.61904761904762,W,B
3c54-gokifu-20220825-Chen_Yunong-Gu_Lingyi.sgf,50.27027027027027,49.72972972972973,B,B
3c55-gokifu-20220825-Ke_Jie-Shin_Jinseo.sgf,44.73684210526316,55.26315789473685,W,W
3c56-gokifu-20220825-Liu_Zhaozhe-Tuo_Jiaxi.sgf,47.286821705426355,52.71317829457365,W,W
3c57-gokifu-20220825-Tong_Mengcheng-Tang_Weixing.sgf,52.90697674418605,47.093023255813954,B,W
3c58-gokifu-20220825-Wang_Zejin-Tan_Xiao.sgf,49.52153110047847,50.47846889952153,W,B
3c59-gokifu-20220825-Peng_Liyao-Kang_Dongyun.sgf,50.0,50.0,W,B
3c5a-gokifu-20220825-Xie_Erhao-Xu_Jiayang.sgf,49.26108374384236,50.73891625615764,W,W
3c5b-gokifu-20220825-Tao_Xinran-Xie_Ke.sgf,49.796747967479675,50.20325203252033,W,B
3c5c-gokifu-20220825-Mao_Ruilong-Yang_Kaiwen.sgf,52.15419501133787,47.84580498866213,B,B
3c5d-gokifu-20220825-Li_Xuanhao-Li_Weiqing.sgf,46.39498432601881,53.60501567398119,W,B
3c5r-gokifu-20220830-Yang_Kaiwen-Li_Xiangyu.sgf,50.526315789473685,49.473684210526315,B,B
3c5s-gokifu-20220830-Zhou_Ruiyang-Chen_Xian.sgf,51.90677966101694,48.09322033898305,B,W
3c5t-gokifu-20220830-He_Yuhan-Peng_Liyao.sgf,49.11032028469751,50.88967971530249,W,W
3c5u-gokifu-20220830-Zhao_Chenyu-Chen_Zijian.sgf,49.898989898989896,50.101010101010104,W,B
3c5v-gokifu-20220830-Tao_Xinran-Fan_Yin.sgf,53.221288515406165,46.778711484593835,B,W
3c5w-gokifu-20220830-Li_Xuanhao-Gu_Zihao.sgf,50.69637883008357,49.30362116991643,B,B
3c5x-gokifu-20220830-Shin_Minjun-Huang_Yunsong.sgf,48.986486486486484,51.01351351351351,W,B
3c5y-gokifu-20220830-Mi_Yuting-Jiang_Weijie.sgf,50.90909090909091,49.09090909090909,B,B
3c5z-gokifu-20220830-Ding_Hao-Xie_Erhao.sgf,51.724137931034484,48.275862068965516,B,W
3c60-gokifu-20220830-Han_Yizhou-Yang_Dingxin.sgf,48.580441640378545,51.419558359621455,W,W
3c7d-gokifu-20220909-Chen_Yaoye-Byun_Sangil.sgf,47.74774774774775,52.25225225225225,W,W
3c7e-gokifu-20220909-Li_Xiangyu-Liu_Zhaozhe.sgf,54.39093484419264,45.609065155807365,B,B
3c7f-gokifu-20220909-Ding_Hao-Mao_Ruilong.sgf,48.51485148514851,51.48514851485149,W,B
3c7g-gokifu-20220909-Ke_Jie-Mi_Yuting.sgf,49.32432432432432,50.67567567567568,W,B
3c7h-gokifu-20220909-Tong_Mengcheng-Peng_Liyao.sgf,47.10982658959538,52.89017341040463,W,B
3c7i-gokifu-20220911-Lian_Xiao-Chen_Yaoye.sgf,51.24223602484472,48.75776397515528,B,W
3c7j-gokifu-20220909-Li_Qincheng-Chen_Zhengxun.sgf,52.570093457943926,47.429906542056074,B,B
3c7k-gokifu-20220911-Yi_Lingtao-Qiao_Zhijian.sgf,47.19334719334719,52.80665280665281,W,W
3c7l-gokifu-20220909-Jiang_Weijie-Ding_Shixiong.sgf,51.442307692307686,48.55769230769231,B,B
3c7m-gokifu-20220909-Chen_Xian-Shi_Yue.sgf,50.43478260869565,49.56521739130435,B,W
3c7n-gokifu-20220909-He_Yuhan-Gu_Lingyi.sgf,51.82481751824818,48.175182481751825,B,B
3c7p-gokifu-20220909-Xie_Erhao-Shin_Jinseo.sgf,48.47161572052402,51.52838427947598,W,B
3c7q-gokifu-20220911-Yang_Kaiwen-Gu_Lingyi.sgf,49.095022624434385,50.90497737556561,W,B
3c7r-gokifu-20220909-Shin_Minjun-Tuo_Jiaxi.sgf,48.91891891891892,51.08108108108108,W,W
3c7s-gokifu-20220911-Liu_Zhaozhe-Gu_Zihao.sgf,51.44356955380578,48.55643044619423,B,W
3c7t-gokifu-20220911-Byun_Sangil-Tong_Mengcheng.sgf,49.18918918918919,50.810810810810814,W,B
3c7u-gokifu-20220909-Han_Yizhou-Tan_Xiao.sgf,50.38560411311054,49.61439588688946,B,W
3c7v-gokifu-20220909-Huang_Yunsong-Tao_Xinran.sgf,50.142450142450144,49.85754985754986,B,B
3c7w-gokifu-20220911-Lee_Jihyun-Han_Yizhou.sgf,48.75776397515528,51.24223602484472,W,W
3c7x-gokifu-20220909-Lian_Xiao-Wang_Zejin.sgf,48.199445983379505,51.8005540166205,W,B
3c7y-gokifu-20220911-Li_Weiqing-Jiang_Weijie.sgf,49.04109589041096,50.95890410958904,W,W
3c7z-gokifu-20220909-Kang_Dongyun-Xia_Chenkun.sgf,44.166666666666664,55.833333333333336,W,W
3c80-gokifu-20220911-Tan_Xiao-Xia_Chenkun.sgf,52.03045685279187,47.96954314720812,B,W
3c81-gokifu-20220911-Ding_Hao-Xu_Jiayang.sgf,51.41242937853108,48.58757062146893,B,W
3c82-gokifu-20220909-Gu_Zihao-Xu_Jiayang.sgf,49.52978056426332,50.470219435736674,W,W
3c83-gokifu-20220911-Zhang_Qiang-Xie_Ke.sgf,47.21030042918455,52.78969957081545,W,W
3c84-gokifu-20220911-Kang_Dongyun-Li_Qincheng.sgf,48.6682808716707,51.3317191283293,W,B
3c85-gokifu-20220909-Zhang_Tao-Yang_Kaiwen.sgf,47.53747323340471,52.46252676659529,W,W
3c86-gokifu-20220909-Chen_Yunong-Yi_Lingtao.sgf,47.49262536873156,52.50737463126843,W,B
3c87-gokifu-20220909-Lee_Jihyun-Li_Xuanhao.sgf,49.869451697127936,50.13054830287206,W,W
3c88-gokifu-20220909-Park_Jungwhan-Zhao_Chenyu.sgf,47.59206798866856,52.40793201133145,W,W
3c8l-gokifu-20220913-Jiang_Weijie-Mi_Yuting.sgf,51.66666666666667,48.333333333333336,B,W
3c8m-gokifu-20220913-Li_Qincheng-Mi_Yuting.sgf,47.540983606557376,52.459016393442624,W,B
3c8n-gokifu-20220913-Chen_Xian-Chen_Yaoye.sgf,48.309178743961354,51.690821256038646,W,B
3c8p-gokifu-20220913-Xie_Ke-Peng_Liyao.sgf,46.56652360515021,53.43347639484979,W,B
3c8q-gokifu-20220913-Shi_Yue-Ding_Hao.sgf,53.099173553719005,46.90082644628099,B,B
3c8r-gokifu-20220913-Lian_Xiao-Dang_Yifei.sgf,48.306997742663654,51.69300225733634,W,B
3c8s-gokifu-20220913-Li_Xuanhao-Shi_Yue.sgf,48.97959183673469,51.02040816326531,W,W
3c8t-gokifu-20220913-Tao_Xinran-Fan_Tingyu.sgf,51.73501577287066,48.26498422712934,B,B
3c8u-gokifu-20220913-Tuo_Jiaxi-Tong_Mengcheng.sgf,47.87234042553192,52.12765957446809,W,W
3c8v-gokifu-20220913-Tao_Xinran-Tong_Mengcheng.sgf,46.547314578005114,53.452685421994886,W,B
3c8w-gokifu-20220913-Chen_Xian-Ke_Jie.sgf,48.249027237354085,51.75097276264592,W,B
3c8x-gokifu-20220913-Fan_Yin-Ke_Jie.sgf,48.96073903002309,51.03926096997691,W,W
3c8y-gokifu-20220913-Liao_Yuanhe-Xu_Jiayang.sgf,50.35294117647059,49.64705882352941,B,B
3c8z-gokifu-20220913-Zhang_Tao-Xie_Ke.sgf,51.041666666666664,48.95833333333333,B,W
3c90-gokifu-20220913-Huang_Yunsong-Li_Qincheng.sgf,47.774480712166174,52.22551928783383,W,W
3c91-gokifu-20220913-Xie_Erhao-Yang_Dingxin.sgf,49.59349593495935,50.40650406504065,W,B
3c92-gokifu-20220913-Li_Xuanhao-Li_Weiqing.sgf,48.90965732087228,51.09034267912772,W,B
3c93-gokifu-20220913-Liao_Yuanhe-Lian_Xiao.sgf,48.36601307189542,51.633986928104584,W,B
3c94-gokifu-20220913-Zhao_Chenyu-Yang_Kaiwen.sgf,49.896480331262936,50.103519668737064,W,B
3c95-gokifu-20220913-Gu_Zihao-Yi_Lingtao.sgf,52.368421052631575,47.63157894736842,B,W
3c96-gokifu-20220913-Xie_Erhao-Zhao_Chenyu.sgf,52.141057934508815,47.858942065491185,B,B
3c98-gokifu-20220914-Shi_Yue-Tao_Xinran.sgf,48.743718592964825,51.256281407035175,W,B
3c99-gokifu-20220914-Chen_Xian-Xie_Erhao.sgf,48.8135593220339,51.186440677966104,W,W
3c9a-gokifu-20220914-Xie_Ke-Li_Qincheng.sgf,46.79334916864608,53.20665083135392,W,W
3c9b-gokifu-20220915-Liao_Yuanhe-Shi_Yue.sgf,44.44444444444444,55.55555555555556,W,W
3c9c-gokifu-20220916-Xie_Erhao-Shi_Yue.sgf,51.27020785219399,48.72979214780601,B,W
3c9d-gokifu-20220915-Li_Qincheng-Xie_Erhao.sgf,49.04632152588556,50.95367847411444,W,W
3c9v-gokifu-20220918-Gu_Zihao-Byun_Sangil.sgf,49.65986394557823,50.34013605442177,W,W
3c9w-gokifu-20220918-Xie_Erhao-Mi_Yuting.sgf,51.449275362318836,48.55072463768116,B,B
3c9x-gokifu-20220918-He_Yuhan-Chen_Zijian.sgf,51.98675496688742,48.01324503311258,B,W
3c9y-gokifu-20220918-Huang_Yunsong-Chen_Zhengxun.sgf,48.78048780487805,51.21951219512195,W,W
3c9z-gokifu-20220918-Cao_Xiaoyang-Dang_Yifei.sgf,50.476190476190474,49.523809523809526,B,W
3ca0-gokifu-20220918-Qiao_Zhijian-Shi_Yue.sgf,51.78997613365155,48.21002386634845,B,W
3ca1-gokifu-20220918-Xu_Jiayang-Shin_Jinseo.sgf,45.609065155807365,54.39093484419264,W,W
3ca2-gokifu-20220918-Fan_Tingyu-Gu_Lingyi.sgf,54.059829059829056,45.94017094017094,B,B
3ca3-gokifu-20220918-Xie_Ke-Tan_Xiao.sgf,48.69976359338061,51.30023640661938,W,W
